uniprot_id	dataset	genomic_accession	species	strain	genomic_context	intergenic_distance	receptor_id	grp_identical_proteins	rep_sequence	receptor_family	r_start	r_end	r_strand	TPR_hmm_name	TPR_hmm_accession	TPR_hmm_coverage	TPR_hmm_evalue	HTH_hmm_name	HTH_hmm_accession	HTH_hmm_coverage	HTH_hmm_evalue	homologous_ref_receptor	blastp_evalue	perc_identity	perc_cover	propeptide_id	p_start	p_end	p_strand	p_RBS_bin	p_RBS_motif	p_RBS_spacer	Prediction	propeptide_score	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS_Position	qss_id	genetic_element	Phaster_prophage_prediction	prophage_region	taxid	lineage	class	order	family	genus
A0A075R1W4	Firmicutes	CP007806.1	Brevibacillus laterosporus	LMG 15441	(<==== =>)	336	AIG25411.1	Cluster 1940	True	subfam_08	1112886	1114226	-	4gpkF02-i2	-	81.9	0.00000097	mbf_short4	SM00530	98.2	8.7E-16					smallORF9687	1114563	1114643	+	27	AGGAGG	8	SP(Sec/SPI)	0.421184	0.421184	0.007776	0.180424	0.390615	CS pos: 18-19. SST-VE. Pr: 0.0463	9077	chromosome			1042163	c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__Brevibacillus laterosporus;x__Brevibacillus laterosporus LMG 15441	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus
A0A075R6V5	Firmicutes	CP007806.1	Brevibacillus laterosporus	LMG 15441	(====> =>)	18	AIG25315.1	Cluster 2774	True	subfam_08	1014247	1015527	+	tprpred			0.0000000073	mbf_short4	SM00530	98.2	3.7E-14					AIG25316.1	1015546	1015683	+				SP(Sec/SPI)	0.724148	0.724148	0.001888	0.108335	0.16563	CS pos: 29-30. TDS-NI. Pr: 0.2318	1331	chromosome			1042163	c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__Brevibacillus laterosporus;x__Brevibacillus laterosporus LMG 15441	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus
A0A075R948	Firmicutes	CP007806.1	Brevibacillus laterosporus	LMG 15441	(====> =>)	13	AIG26090.1	Cluster 2702	True	subfam_08	1857556	1858839	+	2qfcA00-i1	-	91.1	1.9E-13	mbf_short4	SM00530	98.2	1.1E-14					AIG26091.1	1858853	1858990	+				SP(Sec/SPI)	0.937205	0.937205	0.003604	0.029228	0.029963	CS pos: 25-26. VKT-DE. Pr: 0.3501	1334	chromosome			1042163	c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__Brevibacillus laterosporus;x__Brevibacillus laterosporus LMG 15441	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus
A0A075RCM7	Firmicutes	CP007807.1	Brevibacillus laterosporus	LMG 15441	(====> =>)	3	AIG28938.1	Cluster 2403	True	subfam_08	9893	11191	+	2qfcA00-i1	-	84.6	0.000000019	51249	47413	83.5	1.6E-10					AIG28939.1	11195	11329	+				SP(Sec/SPI)	0.908426	0.908426	0.001537	0.063822	0.026215	CS pos: 26-27. VVP-TP. Pr: 0.1747	1339	plasmid			1042163	c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__Brevibacillus laterosporus;x__Brevibacillus laterosporus LMG 15441	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus
A0A075QYE8	Firmicutes	CP007806.1	Brevibacillus laterosporus	LMG 15441	(====> =>)	-1	AIG24639.1	Cluster 2402	True	subfam_08	224130	225428	+	3as5A01-i2	-	75.3	1.9E-11	mbf_short4	SM00530	96.4	2.6E-13					AIG24640.1	225428	225565	+				SP(Sec/SPI)	0.757392	0.757392	0.002845	0.070267	0.169496	CS pos: 29-30. TEN-QI. Pr: 0.2235	1328	chromosome			1042163	c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__Brevibacillus laterosporus;x__Brevibacillus laterosporus LMG 15441	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus
A0A075R6G0	Firmicutes	CP007806.1	Brevibacillus laterosporus	LMG 15441	(====> =>)	-1	AIG25195.1	Cluster 2515	True	subfam_08	829882	831174	+	tprpred			3.9E-11	mbf_short4	SM00530	96.4	6.5E-13					AIG25196.1	831174	831314	+				SP(Sec/SPI)	0.485406	0.485406	0.001681	0.027825	0.485088	CS pos: 31-32. VYS-EK. Pr: 0.2845	1330	chromosome			1042163	c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__Brevibacillus laterosporus;x__Brevibacillus laterosporus LMG 15441	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus
A0A075R207	Firmicutes	CP007806.1	Brevibacillus laterosporus	LMG 15441	(====> =>)	-4	AIG25889.1	Cluster 2331	True	subfam_08	1639561	1640862	+	2qfcA00-i1	-	77.8	0.0000000017	mbf_short4	SM00530	94.6	1.1E-12					AIG25890.1	1640859	1640999	+				SP(Sec/SPI)	0.737392	0.737392	0.001506	0.092319	0.168783	CS pos: 26-27. DNC-SE. Pr: 0.1170	1333	chromosome			1042163	c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__Brevibacillus laterosporus;x__Brevibacillus laterosporus LMG 15441	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus
A0A383R821	Firmicutes	LS992241.1	Paenibacillus alvei		(<= <====)	-4	SYX82499.1	Cluster 2783	True	subfam_08	996672	997952	-	tprpred			0.00000042	51249	47413	87.3	1E-13					smallORF156668	996565	996675	-	24	GGAGG	7	SP(Sec/SPI)	0.627482	0.627482	0.009305	0.10245	0.260764	CS pos: 22-23. SEA-VT. Pr: 0.1810	16740	chromosome			44250	c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus alvei	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
A0A383R4W7	Firmicutes	LS992241.1	Paenibacillus alvei		(====> =>)	13	SYX82145.1	Cluster 3501	True	subfam_08	608013	609278	+	2q7fA00-i2	-	65.3	1.1E-21	54369	47413	78	3.9E-13					SYX82146.1	609292	609486	+				SP(Sec/SPI)	0.963242	0.963242	0.002028	0.01941	0.01532	CS pos: 29-30. YQA-KN. Pr: 0.3661	7749	chromosome			44250	c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus alvei	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
A0A0K2FLD1	Viruses	KT151959.1	Brevibacillus phage Sundance		(====> =>)	-1	ALA47936.1	Cluster 2513	True	subfam_08	93311	94603	+	tprpred			0.000000082	mbf_short4	SM00530	91.1	2.8E-15					ALA47937.1	94603	94749	+				SP(Sec/SPI)	0.813204	0.813204	0.003139	0.129535	0.054122	CS pos: 21-22. LLA-LE. Pr: 0.5732	5	viral_genome			1691958	c__Caudoviricetes;f__Siphoviridae;x__unclassified Siphoviridae;s__Brevibacillus phage Sundance	Caudoviricetes		Siphoviridae	
A0A0K2CNR6	Viruses	KT151957.1	Jenstvirus jenst		(<= <====)	-50	ALA07416.1	Cluster 1939	True	subfam_08	69402	70742	-	4xi0F00-i2	-	69.8	0.000000019	51249	47413	82.3	3.4E-14					smallORF125	69311	69451	-	16	GAGG	5	SP(Sec/SPI)	0.780371	0.780371	0.002609	0.154903	0.062117	CS pos: 23-24. TVA-VF. Pr: 0.1868	33	viral_genome			1691956	c__Caudoviricetes;g__Jenstvirus;s__Jenstvirus jenst;x__Brevibacillus phage SecTim467	Caudoviricetes			Jenstvirus
A0A3S6Z492	Firmicutes	CP019454.1	Sulfobacillus thermotolerans	Kr1	(<==== =>)	65	AUW93108.1	Cluster 6712	True	subfam_08	649903	651069	-	2qfcA00-i1	-	72.4	1.1E-11	mbf_short4	SM00530	85.7	1.3E-10					smallORF52863	651135	651299	+	16	GAGG	8	SP(Sec/SPI)	0.886564	0.886564	0.0721	0.016449	0.024887	CS pos: 34-35. TQA-AV. Pr: 0.5278	10359	chromosome			338644	c__Clostridia;o__Eubacteriales;x__Eubacteriales incertae sedis;f__Clostridiales Family XVII. Incertae Sedis;g__Sulfobacillus;s__Sulfobacillus thermotolerans	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Sulfobacillus
C8WYH9	Firmicutes	CP001729.1	Alicyclobacillus acidocaldarius	DSM 446	(<= <====)	6	ACV60073.1	Cluster 6127	True	subfam_09	22040	23239	-	3ro3A00-i2	-	83.5	4.3E-29									ACV60072.1	21920	22033	-				SP(Sec/SPI)	0.547972	0.547972	0.005254	0.074344	0.37243	CS pos: 26-27. NGA-VI. Pr: 0.1014	840	plasmid			521098	c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus;s__Alicyclobacillus acidocaldarius;x__Alicyclobacillus acidocaldarius subsp. acidocaldarius;x__Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus
A0A7T5ESM5	Firmicutes	CP066339.1	Alicyclobacillus sp. SO9	SO9	(<= ====>)	87	QQE78007.1	Cluster 7506	True	subfam_09	4065907	4067049	+	4gpkF02-i2	-	81.9	1.4E-29	51844	47413	93.8	2.5E-14					smallORF101229	4065694	4065819	-	22	AGGAG	10	SP(Sec/SPI)	0.784925	0.784925	0.003706	0.203304	0.008065	CS pos: 21-22. ALA-SV. Pr: 0.4268	14171	chromosome			2665646	c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus;x__unclassified Alicyclobacillus;s__Alicyclobacillus sp. SO9	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus
A0A223D0Y3	Firmicutes	CP022657.1	Tumebacillus algifaecis	THMBR28	(<= <====)	14	ASS75083.1	Cluster 2120	True	subfam_09	1980595	1981911	-	4a1sB00-i1	-	88.3	5.6E-60	51844	47413	95.4	5.9E-11	NprR_[B._thuringensis]	8.33E-16	25.266	81.1	smallORF46612	1980425	1980580	-	22	AGGAG	9	SP(Sec/SPI)	0.807753	0.807753	0.004637	0.006874	0.180735	CS pos: 27-28. FFA-DD. Pr: 0.7168	10778	chromosome			1214604	c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus;s__Tumebacillus algifaecis	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus
A0A1Y0IRA1	Firmicutes	CP021434.1	Tumebacillus avium	AR23208	(====> =>)	14	ARU63128.1	Cluster 2119	True	subfam_09	4492600	4493916	+	3ro3A00-i1	-	89.6	2.5E-62	51908	47413	85.7	3.2E-12	NprR_[B._thuringensis]	4.14E-13	25.066	82	smallORF42672	4493931	4494083	+	22	AGGAG	9	SP(Sec/SPI)	0.996485	0.996485	0.002122	0.000772	0.000621	CS pos: 28-29. ALA-DD. Pr: 0.9792	10572	chromosome			1903704	c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus;s__Tumebacillus avium	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus
A0A1L5LJS3	Firmicutes	CP018620.1	Paenibacillus xylanexedens	PAMC 22703	(=> <====)	128	APO43652.1	Cluster 4523	True	subfam_09	1388506	1389756	-	4i9cA02-i2	-	69.7	9.5E-33	mbf_short4	SM00530	100	4.3E-14					APO43651.1	1388174	1388377	+				SP(Sec/SPI)	0.848584	0.848584	0.067073	0.022806	0.061536	CS pos: 37-38. AYA-GS. Pr: 0.5267	2375	chromosome			528191	c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus xylanexedens	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
Q97KG2	Firmicutes	AE001437.1	Clostridium acetobutylicum	ATCC 824	(=> ====>)	200	AAK78933.1	Cluster 2231	True	subfam_09	1094974	1096278	+	4i9cA02-i1	-	69.7	1.2E-37	50823	47413	84.6	5.4E-13					AAK78932.1	1094603	1094773	+				SP(Sec/SPI)	0.517602	0.517602	0.065101	0.074283	0.343014	CS pos: 28-29. SKS-AR. Pr: 0.2097	0	chromosome			272562	c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium acetobutylicum;x__Clostridium acetobutylicum ATCC 824	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
W6RVV8	Firmicutes	HG917868.1	Clostridium bornimense	type strain: M2/40	(<==== <=)	198	CDM68478.1	Cluster 2151	True	subfam_09	1471450	1472763	-	4yvoA00-i2	-	85.7	1.1E-43	50823	47413	87.2	1E-12					CDM68479.1	1472962	1473138	-				SP(Sec/SPI)	0.733161	0.733161	0.035042	0.153698	0.078099	CS pos: 21-22. AMA-TV. Pr: 0.2158	7572	chromosome			1216932	c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium bornimense	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
B2TLA1	Firmicutes	CP001056.1	Clostridium botulinum	Eklund 17B	(=> ====>)	356	ACD24378.1	Cluster 4833	True	subfam_09	754961	756205	+	4i1aA00-i2	-	90.9	6.2E-38	50823	47413	65.4	0.00000041					ACD25022.1	754428	754604	+				SP(Sec/SPI)	0.544752	0.544752	0.054702	0.072855	0.32769	CS pos: 37-38. KKA-GM. Pr: 0.0493	787	chromosome			935198	c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum;x__Clostridium botulinum B;x__Clostridium botulinum B str. Eklund 17B (NRP)	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
D9SSU4	Firmicutes	CP002160.1	Clostridium cellulovorans	743B	(<==== <=)	228	ADL52606.1	Cluster 2232	True	subfam_09	3589864	3591168	-	4i9cA02-i2	-	84.6	2E-37	50823	47413	84.6	1.6E-14					ADL52607.1	3591397	3591570	-				SP(Sec/SPI)	0.69943	0.69943	0.053532	0.03678	0.210257	CS pos: 30-31. MKT-QK. Pr: 0.1200	892	chromosome			573061	c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium cellulovorans;x__Clostridium cellulovorans 743B	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
A0A343JE52	Firmicutes	CP016786.1	Clostridium isatidis	DSM 15098	(<==== <=)	279	ASW43810.1	Cluster 2337	True	subfam_09	2141813	2143114	-	4i1aA00-i2	-	85.4	6E-32	50823	47413	84.6	2.5E-12					smallORF47903	2143394	2143564	-	16	GAGG	7	SP(Sec/SPI)	0.496858	0.496858	0.009995	0.141326	0.351821	CS pos: 40-41. RKA-AN. Pr: 0.0539	10100	chromosome			182773	c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium isatidis	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
Q0ST04	Firmicutes	CP000312.1	Clostridium perfringens	SM101	(<==== <=)	295	ABG86821.1	Cluster 2330	True	subfam_09	1614591	1615892	-	4gpkF02-i2	-	85.3	8.3E-24	50823	47413	83.3	1.6E-12					ABG87148.1	1616188	1616379	-				SP(Sec/SPI)	0.411966	0.411966	0.135526	0.103496	0.349012	CS pos: 43-44. QRA-LK. Pr: 0.0756	763	chromosome			289380	c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium perfringens;x__Clostridium perfringens SM101	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
A0A1D7XHQ2	Firmicutes	CP017253.2	Clostridium taeniosporum	1/k	(=> ====>)	267	AOR22842.1	Cluster 2405	True	subfam_09	733228	734526	+	4i1aA00-i2	-	85.4	5.3E-35	50823	47413	87.2	6E-14					smallORF35096	732784	732960	+	16	GAGG	8	SP(Sec/SPI)	0.562856	0.562856	0.221898	0.049059	0.166188	CS pos: 37-38. RRA-GS. Pr: 0.1953	10170	chromosome			394958	c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium taeniosporum	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
Q898C9	Firmicutes	AE015927.1	Clostridium tetani	Massachusetts	(=> ====>)	364	AAO35154.1	Cluster 2172	True	subfam_09	546658	547968	+	4i1aA00-i2	-	91.2	3.8E-31	50823	47413	85.9	1.5E-13					smallORF251	546126	546293	+	16	GAGG	10	SP(Sec/SPI)	0.350396	0.350396	0.197351	0.136837	0.315417	CS pos: 43-44. SMA-QD. Pr: 0.0754	7790	chromosome			212717	c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium tetani;x__Clostridium tetani E88	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
A0A3T0LSV0	Firmicutes	CP029758.2	Clostridium sp. AWRP	AWRP	(=> ====>)	371	AZV55622.1	Cluster 2237	True	subfam_09	625573	626877	+	2ifuD00-i2	-	70.8	8.2E-33	50823	47413	84.6	7E-13					QCH43719.1	625037	625201	+				SP(Sec/SPI)	0.502151	0.502151	0.016289	0.06856	0.412999	CS pos: 26-27. DRS-KK. Pr: 0.0626	3326	chromosome			2212991	c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;x__unclassified Clostridium;s__Clostridium sp. AWRP	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
A0A2Z4WFR4	Firmicutes	CP026600.1	Clostridiaceae bacterium 14S0207	14S0207	(<==== <=)	209	AWZ49855.1	Cluster 2236	True	subfam_09	2282574	2283878	-	4yvoA00-i2	-	85.7	9.6E-44	50823	47413	84.6	1.1E-12					AWZ49238.1	2284088	2284270	-				SP(Sec/SPI)	0.37055	0.37055	0.157828	0.202219	0.269403	CS pos: 38-39. RRA-NR. Pr: 0.0863	3060	chromosome			2082193	c__Clostridia;o__Eubacteriales;f__Clostridiaceae;x__unclassified Clostridiaceae;s__Clostridiaceae bacterium 14S0207	Clostridia	Eubacteriales	Clostridiaceae	
A0A3G2R470	Firmicutes	CP033169.1	Biomaibacter acetigenes	SK-G1	(<= ====>)	275	AYO30314.1	Cluster 1801	True	subfam_09	1327750	1329114	+	3ro3A00-i2	-	87.8	5.8E-109	51249	47413	82.3	5.9E-12					smallORF62192	1327331	1327474	-	16	GAGG	8	SP(Sec/SPI)	0.741155	0.741155	0.000941	0.155588	0.102316	CS pos: 19-20. VLS-VN. Pr: 0.2620	11957	chromosome			2316383	c__Clostridia;o__Thermosediminibacterales;f__Tepidanaerobacteraceae;g__Biomaibacter;s__Biomaibacter acetigenes	Clostridia	Thermosediminibacterales	Tepidanaerobacteraceae	Biomaibacter
U5S7M3	Firmicutes	CP006812.1	Carnobacterium inhibens	WN1359	(<==== =>)	99	AGY81200.1	Cluster 15020	True	subfam_10	539525	540418	-	2qfcA00-i1	-	95.2	8.7E-21	51844	47413	95.4	2.7E-11					smallORF15185	540518	540586	+	27	AGGAGG	6	SP(Sec/SPI)	0.342003	0.342003	0.010771	0.332716	0.31451	CS pos: 20-21. MGG-GG. Pr: 0.1310	8934	chromosome			1266845	c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium;s__Carnobacterium inhibens;x__Carnobacterium inhibens subsp. gilichinskyi	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium
F4BN04	Firmicutes	CP002563.1	Carnobacterium sp. 17-4	17-4	(<==== =>)	100	AEB29309.1	Cluster 14364	True	subfam_10	627086	627994	-	2qfcA00-i1	-	94.9	6.7E-18	51844	47413	95.4	1.7E-10					smallORF8568	628095	628163	+	27	AGGAGG	6	SP(Sec/SPI)	0.37293	0.37293	0.011348	0.347852	0.267871	CS pos: 20-21. MGG-GG. Pr: 0.1354	8673	chromosome			208596	c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium;x__unclassified Carnobacterium;s__Carnobacterium sp. 17-4	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium
A0A6G7K9G3	Firmicutes	CP049740.1	Jeotgalibaca arthritidis	CECT 9157	(<= ====>)	119	QII81903.1	Cluster 15238	True	subfam_10	1009466	1010356	+	2qfcA00-i1	-	94.9	2.4E-27	51844	47413	92.3	1.3E-13	Rgg2_[S._pyogenes]	0.000000152	23.83	75.3	smallORF85802	1009218	1009346	-	27	AGGAGG	10	SP(Sec/SPI)	0.587888	0.587888	0.021974	0.069448	0.32069	CS pos: 34-35. TLG-DA. Pr: 0.1307	13387	chromosome			1868794	c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Jeotgalibaca;s__Jeotgalibaca arthritidis	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca
A0A3Q9BK89	Firmicutes	CP034465.1	Jeotgalibaca ciconiae	H21T32	(<= ====>)	118	AZP04209.1	Cluster 15435	True	subfam_10	1247409	1248296	+	2qfcA00-i1	-	92.8	8.4E-27	51844	47413	93.8	4.8E-13	Rgg2_[S._pyogenes]	0.00000527	24.39	75.3	smallORF63428	1247150	1247290	-	27	AGGAGG	9	SP(Sec/SPI)	0.78135	0.78135	0.012239	0.0601	0.146311	CS pos: 34-35. TTA-MG. Pr: 0.2502	12052	chromosome			2496265	c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Jeotgalibaca;s__Jeotgalibaca ciconiae	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca
A0A6G7WHI8	Firmicutes	CP049889.1	Jeotgalibaca porci	CCUG 69148	(<==== =>)	114	QIK51691.1	Cluster 15922	True	subfam_10	1238074	1238955	-	2qfcA00-i1	-	96.2	1.6E-19	51844	47413	93.8	5.1E-12					QIK51692.1	1239070	1239213	+				SP(Sec/SPI)	0.724076	0.724076	0.005941	0.162948	0.107034	CS pos: 34-35. VST-TQ. Pr: 0.1897	4740	chromosome			1868793	c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Jeotgalibaca;s__Jeotgalibaca porci	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca
A0A133MT81	Firmicutes	CP025685.1	Enterococcus faecium	CBA7134	(<= ====>)	149	QAA20936.1	Cluster 18278	False	subfam_10	1144448	1145278	+	2qfcA00-i1	-	90.4	1.9E-17	51844	47413	84.6	4.2E-10	RopB_[S._pyogenes]	0.000000113	21.287	68.6	smallORF64589	1144074	1144298	-	24	GGAGG	7	SP(Sec/SPI)	0.988864	0.988864	0.001473	0.007406	0.002258	CS pos: 29-30. SLA-SE. Pr: 0.9247	11114	chromosome			1352	c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
A0A387B4I6	Firmicutes	CP032621.1	Streptococcus gwangjuense	ChDC B345	(<==== =>)	381	AYF96658.1	Cluster 16968	True	subfam_10	1902030	1902893	-	2qfcA00-i1	-	95.2	3.8E-16	51844	47413	93.8	1.9E-12					AYF96659.1	1903275	1903559	+				SP(Sec/SPI)	0.981256	0.981256	0.001612	0.005907	0.011225	CS pos: 25-26. ALA-VW. Pr: 0.8976	3510	chromosome			1433513	c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus gwangjuense	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
A0A3S4NUA8	Firmicutes	LR134307.1	Streptococcus milleri	NCTC10708	(<= ====>)	117	VEE84188.1	Cluster 17854	True	subfam_10	1798389	1799243	+	2qfcA00-i1	-	95.6	4.2E-12	51844	47413	93.8	9.5E-12	RopB_[S._pyogenes]	0.000000171	20.362	75	smallORF157121	1798206	1798271	-	24	GGAGG	6	SP(Sec/SPI)	0.395561	0.395561	0.022548	0.230562	0.351329	CS pos: ?. Probable protein fragment	16406	chromosome			33040	c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus milleri	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
A0A448D4L8	Firmicutes	LR134307.1	Streptococcus milleri	NCTC10708	(<= ====>)	93	VEE84334.1	Cluster 14511	True	subfam_10	1848828	1849730	+	2qfcA00-i1	-	95.6	1.2E-17	51844	47413	95.4	1.9E-11					smallORF157116	1848642	1848734	-	22	AGGAG	8	SP(Sec/SPI)	0.510197	0.510197	0.009361	0.081174	0.399268	CS pos: 28-29. GLG-QY. Pr: 0.2088	16407	chromosome			33040	c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus milleri	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
A0A7G1IQM5	Firmicutes	AP023349.1	Streptococcus mitis	Nm-65	(<==== =>)	382	BCJ09749.1	Cluster 15239	True	subfam_10	158740	159630	-	2qfcA00-i1	-	95.2	3.9E-12	51844	47413	93.8	6.7E-12					BCJ09750.1	160013	160300	+				SP(Sec/SPI)	0.987003	0.987003	0.001567	0.003877	0.007553	CS pos: 25-26. ALA-VW. Pr: 0.9053	348	chromosome			28037	c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
F2QFT3	Firmicutes	FR720602.1	Streptococcus oralis	Uo5	(<= ====>)	378	CBZ01502.1	Cluster 16700	True	subfam_10	1815418	1816284	+	2qfcA00-i1	-	94.2	2.6E-12	51844	47413	93.8	9E-12					CBZ01501.1	1814755	1815039	-				SP(Sec/SPI)	0.845601	0.845601	0.00065	0.105462	0.048287	CS pos: 25-26. VLA-VW. Pr: 0.7638	7561	chromosome			927666	c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis;x__Streptococcus oralis Uo5	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
F8DHW7	Firmicutes	CP002843.1	Streptococcus parasanguinis	ATCC 15912	(<= ====>)	364	AEH56895.1	Cluster 18159	True	subfam_10	1987228	1988076	+	2qfcA00-i1	-	85	1.7E-15	51844	47413	95.4	2.8E-11					AEH56894.1	1986567	1986863	-				SP(Sec/SPI)	0.779247	0.779247	0.000618	0.216815	0.003321	CS pos: 25-26. VFA-DW. Pr: 0.7069	956	chromosome			760570	c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis;x__Streptococcus parasanguinis ATCC 15912	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
A0A7H8V470	Firmicutes	CP040556.1	Streptococcus sanguinis	CGMH010	(<==== =>)	389	QLB51334.1	Cluster 19127	True	subfam_10	128880	129689	-	2qfcA00-i1	-	87.4	6.4E-11	51844	47413	95.4	3.2E-11					smallORF91477	130079	130147	+	22	AGGAG	7	SP(Sec/SPI)	0.43132	0.43132	0.017179	0.232288	0.319213	CS pos: ?. Probable protein fragment	12684	chromosome			1305	c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sanguinis	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
A0A3R8S8M5	Firmicutes	CP065430.1	Streptococcus suis	YZDH1	(<= ====>)	196	QPO26313.1	Cluster 17431	True	subfam_10	2156648	2157508	+	2qfcA00-i1	-	94.2	2.7E-17	51844	47413	93.8	9.1E-10					QPO26312.1	2156278	2156451	-				SP(Sec/SPI)	0.890343	0.890343	0.000625	0.059599	0.049433	CS pos: 24-25. TFG-LP. Pr: 0.6718	5383	chromosome			1307	c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus suis	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
