# 2023/03/12 - 10:28 | PDB: 10.23 | UniProt: 2023.02
PDB,CHAIN,SP_PRIMARY,SUNID,SCOP_ID
2noz,A,O15527,138414,d2noza1
2noz,A,O15527,138415,d2noza2
2np0,A,P10844,138416,d2np0a1
2np0,A,P10844,138417,d2np0a2
2np0,A,P10844,138418,d2np0a3
2np0,A,P10844,138419,d2np0a4
2np1,A,Q26239,27157,d2np1a_
2np1,B,Q26239,27158,d2np1b_
2np3,A,Q9RCV4,138420,d2np3a1
2np3,A,Q9RCV4,138421,d2np3a2
2np3,B,Q9RCV4,138422,d2np3b1
2np3,B,Q9RCV4,138423,d2np3b2
2np5,A,Q0S914,138424,d2np5a1
2np5,A,Q0S914,138425,d2np5a2
2np5,B,Q0S914,138426,d2np5b1
2np5,B,Q0S914,138427,d2np5b2
2np5,C,Q0S914,138428,d2np5c1
2np5,C,Q0S914,138429,d2np5c2
2np5,D,Q0S914,138430,d2np5d1
2np5,D,Q0S914,138431,d2np5d2
2np6,A,P14385,148332,d2np6a1
2np6,A,P14385,148333,d2np6a2
2np6,D,P14385,148334,d2np6d1
2np6,D,P14385,148335,d2np6d2
2np7,A,P14385,148336,d2np7a1
2np7,A,P14385,148337,d2np7a2
2npf,A,P32324,138432,d2npfa1
2npf,A,P32324,138433,d2npfa2
2npf,A,P32324,138434,d2npfa3
2npf,A,P32324,138435,d2npfa4
2npf,A,P32324,138436,d2npfa5
2npf,B,P32324,138437,d2npfb1
2npf,B,P32324,138438,d2npfb2
2npf,B,P32324,138439,d2npfb3
2npf,B,P32324,138440,d2npfb4
2npf,B,P32324,138441,d2npfb5
2nph,A,P04585,138442,d2npha1
2nph,B,P04585,138443,d2nphb1
2npo,A,Q0P9D1,148338,d2npoa1
2npp,A,P30153,138444,d2nppa1
2npp,B,Q13362,138445,d2nppb1
2npp,C,P67775,145692,d2nppc1
2npp,D,P30153,138446,d2nppd1
2npp,E,Q13362,138447,d2nppe1
2npp,F,P67775,145693,d2nppf1
2npq,A,Q16539,148339,d2npqa1
2npt,A,Q13163,138448,d2npta1
2npt,B,Q9Y2U5,138449,d2nptb1
2npt,C,Q13163,138450,d2nptc1
2npt,D,Q9Y2U5,138451,d2nptd1
2npx,A,P37062,30559,d2npxa1
2npx,A,P37062,30560,d2npxa2
2npx,A,P37062,40201,d2npxa3
2nq3,A,Q96J02,138452,d2nq3a1
2nqb,A,P02299,148340,d2nqba1
2nqb,B,P84040,148341,d2nqbb1
2nqb,E,P02299,148342,d2nqbe1
2nqb,F,P84040,148343,d2nqbf1
2nqc,A,Q14315,148344,d2nqca1
2nqd,A,Q966X9,148345,d2nqda1
2nqg,A,P97571,138453,d2nqga1
2nqi,A,P97571,138454,d2nqia1
2nqk,A,P12281,138455,d2nqka1
2nqk,A,P12281,138456,d2nqka2
2nqk,A,P12281,138457,d2nqka3
2nqk,B,P12281,138458,d2nqkb1
2nqk,B,P12281,138459,d2nqkb2
2nqk,B,P12281,138460,d2nqkb3
2nqm,A,P12281,138461,d2nqma1
2nqm,A,P12281,138462,d2nqma2
2nqm,A,P12281,138463,d2nqma3
2nqm,B,P12281,138464,d2nqmb1
2nqm,B,P12281,138465,d2nqmb2
2nqm,B,P12281,138466,d2nqmb3
2nqn,A,P12281,138467,d2nqna1
2nqn,A,P12281,138468,d2nqna2
2nqn,A,P12281,138469,d2nqna3
2nqn,B,P12281,138470,d2nqnb1
2nqn,B,P12281,138471,d2nqnb2
2nqn,B,P12281,138472,d2nqnb3
2nqo,A,O25743,138473,d2nqo.1
2nqo,B,O25743,138473,d2nqo.1
2nqp,A,P07649,138474,d2nqpa1
2nqp,B,P07649,138475,d2nqpb1
2nqp,C,P07649,138476,d2nqpc1
2nqp,D,P07649,138477,d2nqpd1
2nqq,A,P12281,138478,d2nqqa1
2nqq,A,P12281,138479,d2nqqa2
2nqq,A,P12281,138480,d2nqqa3
2nqq,B,P12281,138481,d2nqqb1
2nqq,B,P12281,138482,d2nqqb2
2nqq,B,P12281,138483,d2nqqb3
2nqq,C,P12281,138484,d2nqqc1
2nqq,C,P12281,138485,d2nqqc2
2nqq,C,P12281,138486,d2nqqc3
2nqq,D,P12281,138487,d2nqqd1
2nqq,D,P12281,138488,d2nqqd2
2nqq,D,P12281,138489,d2nqqd3
2nqr,A,P12281,138490,d2nqra1
2nqr,A,P12281,138491,d2nqra2
2nqr,A,P12281,138492,d2nqra3
2nqr,B,P12281,138493,d2nqrb1
2nqr,B,P12281,138494,d2nqrb2
2nqr,B,P12281,138495,d2nqrb3
2nqs,A,P12281,138496,d2nqsa1
2nqs,A,P12281,138497,d2nqsa2
2nqs,A,P12281,138498,d2nqsa3
2nqs,B,P12281,138499,d2nqsb1
2nqs,B,P12281,138500,d2nqsb2
2nqs,B,P12281,138501,d2nqsb3
2nqu,A,P12281,138502,d2nqua1
2nqu,A,P12281,138503,d2nqua2
2nqu,A,P12281,138504,d2nqua3
2nqu,B,P12281,138505,d2nqub1
2nqu,B,P12281,138506,d2nqub2
2nqu,B,P12281,138507,d2nqub3
2nqv,A,P12281,138508,d2nqva1
2nqv,A,P12281,138509,d2nqva2
2nqv,A,P12281,138510,d2nqva3
2nqv,B,P12281,138511,d2nqvb1
2nqv,B,P12281,138512,d2nqvb2
2nqv,B,P12281,138513,d2nqvb3
2nqw,A,Q7MXD1,148346,d2nqwa1
2nr0,A,P07649,138514,d2nr0a1
2nr0,B,P07649,138515,d2nr0b1
2nr0,C,P07649,138516,d2nr0c1
2nr0,D,P07649,138517,d2nr0d1
2nr1,A,Q05586,46270,d2nr1a_
2nr2,A,P0CG48,138518,d2nr2a1
2nr4,A,Q8PVV4,148347,d2nr4a1
2nr4,B,Q8PVV4,148348,d2nr4b1
2nr5,A,Q8EDS4,148349,d2nr5a1
2nr5,B,Q8EDS4,148350,d2nr5b1
2nr5,C,Q8EDS4,148351,d2nr5c1
2nr5,D,Q8EDS4,148352,d2nr5d1
2nr5,E,Q8EDS4,148353,d2nr5e1
2nr5,F,Q8EDS4,148354,d2nr5f1
2nr5,G,Q8EDS4,148355,d2nr5g1
2nr5,H,Q8EDS4,148356,d2nr5h1
2nr7,A,Q7MXB3,148359,d2nr7a1
2nr9,A,P44783,138519,d2nr9a1
2nra,C,P03067,148360,d2nrac1
2nra,C,P03067,148361,d2nrac2
2nrb,A,Q29551,148362,d2nrba1
2nrb,A,Q29551,148363,d2nrba2
2nrb,B,Q29551,148364,d2nrbb1
2nrb,B,Q29551,148365,d2nrbb2
2nrb,C,Q29551,148366,d2nrbc1
2nrb,C,Q29551,148367,d2nrbc2
2nrb,D,Q29551,148368,d2nrbd1
2nrb,D,Q29551,148369,d2nrbd2
2nrc,A,Q29551,148370,d2nrca1
2nrc,A,Q29551,148371,d2nrca2
2nrc,B,Q29551,148372,d2nrcb1
2nrc,B,Q29551,148373,d2nrcb2
2nrc,C,Q29551,148374,d2nrcc1
2nrc,C,Q29551,148375,d2nrcc2
2nrc,D,Q29551,148376,d2nrcd1
2nrc,D,Q29551,148377,d2nrcd2
2nrd,A,P25006,23056,d2nrda1
2nrd,A,P25006,23057,d2nrda2
2nre,A,P07649,138520,d2nrea1
2nrf,A,P09391,138521,d2nrfa1
2nrf,B,P09391,138522,d2nrfb1
2nrh,A,Q0PBB6,138523,d2nrha1
2nrh,A,Q0PBB6,138524,d2nrha2
2nrh,B,Q0PBB6,138525,d2nrhb1
2nrh,B,Q0PBB6,138526,d2nrhb2
2nrj,A,P80172,148378,d2nrja1
2nrk,A,Q837C3,148379,d2nrka1
2nro,A,P12281,138527,d2nroa1
2nro,A,P12281,138528,d2nroa2
2nro,A,P12281,138529,d2nroa3
2nro,B,P12281,138530,d2nrob1
2nro,B,P12281,138531,d2nrob2
2nro,B,P12281,138532,d2nrob3
2nrp,A,P12281,138533,d2nrpa1
2nrp,A,P12281,138534,d2nrpa2
2nrp,A,P12281,138535,d2nrpa3
2nrp,B,P12281,138536,d2nrpb1
2nrp,B,P12281,138537,d2nrpb2
2nrp,B,P12281,138538,d2nrpb3
2nrq,A,Q9UXC9,148380,d2nrqa1
2nrs,A,P12281,138539,d2nrsa1
2nrs,A,P12281,138540,d2nrsa2
2nrs,A,P12281,138541,d2nrsa3
2nrs,B,P12281,138542,d2nrsb1
2nrs,B,P12281,138543,d2nrsb2
2nrs,B,P12281,138544,d2nrsb3
2ns0,A,Q0S2K3,148381,d2ns0a1
2ns1,A,P69681,138545,d2ns1a1
2ns1,B,P0AC55,145694,d2ns1b1
2ns9,A,Q9Y9R3,148382,d2ns9a1
2ns9,B,Q9Y9R3,148383,d2ns9b1
2nsd,A,P9WGR1,148384,d2nsda1
2nsd,B,P9WGR1,148385,d2nsdb1
2nse,A,P29473,42558,d2nsea_
2nse,B,P29473,42559,d2nseb_
2nsf,A,Q8NLC1,148386,d2nsfa1
2nsf,A,Q8NLC1,148387,d2nsfa2
2nsg,A,Q8NLC1,148388,d2nsga1
2nsg,A,Q8NLC1,148389,d2nsga2
2nsi,A,P35228,42526,d2nsia_
2nsi,B,P35228,42527,d2nsib_
2nsi,C,P35228,42528,d2nsic_
2nsi,D,P35228,42529,d2nsid_
2nsr,A,P68082,148390,d2nsra1
2nss,A,P68082,148391,d2nssa1
2nsu,A,P02786,138546,d2nsua1
2nsu,A,P02786,138547,d2nsua2
2nsu,A,P02786,138548,d2nsua3
2nsu,B,P02786,138549,d2nsub1
2nsu,B,P02786,138550,d2nsub2
2nsu,B,P02786,138551,d2nsub3
2nsx,A,P04062,138552,d2nsxa1
2nsx,A,P04062,138553,d2nsxa2
2nsx,B,P04062,138554,d2nsxb1
2nsx,B,P04062,138555,d2nsxb2
2nsx,C,P04062,138556,d2nsxc1
2nsx,C,P04062,138557,d2nsxc2
2nsx,D,P04062,138558,d2nsxd1
2nsx,D,P04062,138559,d2nsxd2
2nsy,A,P08164,31612,d2nsya_
2nsy,B,P08164,31613,d2nsyb_
2nsz,A,Q61823,138560,d2nsza1
2nt0,A,P04062,138561,d2nt0a1
2nt0,A,P04062,138562,d2nt0a2
2nt0,B,P04062,138563,d2nt0b1
2nt0,B,P04062,138564,d2nt0b2
2nt0,C,P04062,138565,d2nt0c1
2nt0,C,P04062,138566,d2nt0c2
2nt0,D,P04062,138567,d2nt0d1
2nt0,D,P04062,138568,d2nt0d2
2nt1,A,P04062,138569,d2nt1a1
2nt1,A,P04062,138570,d2nt1a2
2nt1,B,P04062,138571,d2nt1b1
2nt1,B,P04062,138572,d2nt1b2
2nt1,C,P04062,138573,d2nt1c1
2nt1,C,P04062,138574,d2nt1c2
2nt1,D,P04062,138575,d2nt1d1
2nt1,D,P04062,138576,d2nt1d2
2ntc,A,Q98ZP7,138577,d2ntca1
2ntc,B,Q98ZP7,138578,d2ntcb1
2ntg,A,P00720,138579,d2ntga1
2nth,A,P00720,138580,d2ntha1
2ntj,A,P9WGR1,138581,d2ntja1
2ntj,B,P9WGR1,138582,d2ntjb1
2ntk,A,O27099,138583,d2ntka1
2ntk,B,O27099,138584,d2ntkb1
2ntk,C,O27099,138585,d2ntkc1
2ntk,D,O27099,138586,d2ntkd1
2ntl,A,O27099,138587,d2ntla1
2ntl,B,O27099,138588,d2ntlb1
2ntl,C,O27099,138589,d2ntlc1
2ntl,D,O27099,138590,d2ntld1
2ntm,A,O27099,138591,d2ntma1
2ntm,B,O27099,138592,d2ntmb1
2ntm,C,O27099,138593,d2ntmc1
2ntm,D,O27099,138594,d2ntmd1
2nts,P,P01850,148392,d2ntsp1
2nts,P,P01850,148393,d2ntsp2
2ntu,A,P02945,138595,d2ntua1
2ntw,A,P02945,138596,d2ntwa1
2nu0,E,P00777,138597,d2nu0e1
2nu0,I,P68436,145695,d2nu0i1
2nu1,E,P00777,138598,d2nu1e1
2nu1,I,P68436,145696,d2nu1i1
2nu2,E,P00777,138599,d2nu2e1
2nu2,I,P68390,145697,d2nu2i1
2nu3,E,P00777,138600,d2nu3e1
2nu3,I,P68390,138601,d2nu3i1
2nu4,E,P00777,138602,d2nu4e1
2nu4,I,P68390,138603,d2nu4i1
2nu5,A,P84801,148394,d2nu5a1
2nu5,B,P84801,148395,d2nu5b1
2nu6,A,P0AGE9,148396,d2nu6a1
2nu6,A,P0AGE9,148397,d2nu6a2
2nu6,B,P0A836,148398,d2nu6b1
2nu6,B,P0A836,148399,d2nu6b2
2nu6,D,P0AGE9,148400,d2nu6d1
2nu6,D,P0AGE9,148401,d2nu6d2
2nu6,E,P0A836,148402,d2nu6e1
2nu6,E,P0A836,148403,d2nu6e2
2nu7,A,P0AGE9,148404,d2nu7a1
2nu7,A,P0AGE9,148405,d2nu7a2
2nu7,B,P0A836,148406,d2nu7b1
2nu7,B,P0A836,148407,d2nu7b2
2nu7,D,P0AGE9,148408,d2nu7d1
2nu7,D,P0AGE9,148409,d2nu7d2
2nu7,E,P0A836,148410,d2nu7e1
2nu7,E,P0A836,148411,d2nu7e2
2nu8,A,P0AGE9,148412,d2nu8a1
2nu8,A,P0AGE9,148413,d2nu8a2
2nu8,B,P0A836,148414,d2nu8b1
2nu8,B,P0A836,148415,d2nu8b2
2nu8,D,P0AGE9,148416,d2nu8d1
2nu8,D,P0AGE9,148417,d2nu8d2
2nu8,E,P0A836,148418,d2nu8e1
2nu8,E,P0A836,148419,d2nu8e2
2nu9,A,P0AGE9,148420,d2nu9a1
2nu9,A,P0AGE9,148421,d2nu9a2
2nu9,B,P0A836,148422,d2nu9b1
2nu9,B,P0A836,148423,d2nu9b2
2nu9,D,P0AGE9,148424,d2nu9d1
2nu9,D,P0AGE9,148425,d2nu9d2
2nu9,E,P0A836,148426,d2nu9e1
2nu9,E,P0A836,148427,d2nu9e2
2nu9,F,P0AGE9,148428,d2nu9f1
2nu9,F,P0AGE9,148429,d2nu9f2
2nu9,G,P0A836,148430,d2nu9g1
2nu9,G,P0A836,148431,d2nu9g2
2nu9,H,P0AGE9,148432,d2nu9h1
2nu9,H,P0AGE9,148433,d2nu9h2
2nu9,I,P0A836,148434,d2nu9i1
2nu9,I,P0A836,148435,d2nu9i2
2nua,A,P0AGE9,148436,d2nuaa1
2nua,A,P0AGE9,148437,d2nuaa2
2nua,B,P0A836,148438,d2nuab1
2nua,B,P0A836,148439,d2nuab2
2nua,D,P0AGE9,148440,d2nuad1
2nua,D,P0AGE9,148441,d2nuad2
2nua,E,P0A836,148442,d2nuae1
2nua,E,P0A836,148443,d2nuae2
2nub,A,O67434,138604,d2nuba1
2nub,A,O67434,138605,d2nuba2
2nuc,A,P00644,24847,d2nuca_
2nud,A,P13835,138606,d2nuda1
2nud,B,P13835,138607,d2nudb1
2nue,A,O67082,148444,d2nuea1
2nue,A,O67082,148445,d2nuea2
2nue,B,O67082,148446,d2nueb1
2nue,B,O67082,148447,d2nueb2
2nuf,A,O67082,148448,d2nufa1
2nuf,A,O67082,148449,d2nufa2
2nuf,B,O67082,148450,d2nufb1
2nuf,B,O67082,148451,d2nufb2
2nug,A,O67082,148452,d2nuga1
2nug,A,O67082,148453,d2nuga2
2nug,B,O67082,148454,d2nugb1
2nug,B,O67082,148455,d2nugb2
2nuj,A,Q28QX3,138608,d2nuja1
2nuj,B,Q28QX3,138609,d2nujb1
2nul,A,P23869,27511,d2nula_
2nun,A,P13835,138610,d2nuna1
2nuo,A,P84801,148456,d2nuoa1
2nuo,B,P84801,148457,d2nuob1
2nuu,A,P69681,138611,d2nuua1
2nuu,B,P69681,138612,d2nuub1
2nuu,C,P69681,138613,d2nuuc1
2nuu,D,P69681,138614,d2nuud1
2nuu,E,P69681,138615,d2nuue1
2nuu,F,P69681,138616,d2nuuf1
2nuu,G,P0AC55,138617,d2nuug1
2nuu,H,P0AC55,138618,d2nuuh1
2nuu,I,P0AC55,138619,d2nuui1
2nuu,J,P0AC55,138620,d2nuuj1
2nuu,K,P0AC55,138621,d2nuuk1
2nuu,L,P0AC55,138622,d2nuul1
2nuv,A,P24627,138623,d2nuva1
2nuz,A,P07751,138624,d2nuza1
2nv0,A,P37528,138625,d2nv0a1
2nv0,B,P37528,138626,d2nv0b1
2nv6,A,P9WGR1,138627,d2nv6a1
2nv7,A,Q92731,148458,d2nv7a1
2nv7,B,Q92731,148459,d2nv7b1
2nvb,A,P14941,148460,d2nvba1
2nvb,A,P14941,148461,d2nvba2
2nvb,B,P14941,148462,d2nvbb1
2nvb,B,P14941,148463,d2nvbb2
2nvb,C,P14941,148464,d2nvbc1
2nvb,C,P14941,148465,d2nvbc2
2nvb,D,P14941,148466,d2nvbd1
2nvb,D,P14941,148467,d2nvbd2
2nvc,A,P15121,138628,d2nvca1
2nvd,A,P15121,138629,d2nvda1
2nvh,A,P01584,138630,d2nvha1
2nvl,A,Q9Y9L0,148468,d2nvla1
2nvl,B,Q9Y9L0,148469,d2nvlb1
2nvl,C,Q9Y9L0,148470,d2nvlc1
2nvl,D,Q9Y9L0,148471,d2nvld1
2nvl,E,Q9Y9L0,148472,d2nvle1
2nvl,F,Q9Y9L0,148473,d2nvlf1
2nvl,G,Q9Y9L0,148474,d2nvlg1
2nvl,H,Q9Y9L0,148475,d2nvlh1
2nvl,I,Q9Y9L0,148476,d2nvli1
2nvl,J,Q9Y9L0,148477,d2nvlj1
2nvm,A,Q3MD55,138631,d2nvma1
2nvm,B,Q3MD55,138632,d2nvmb1
2nvn,A,Q31MH7,138633,d2nvna1
2nvp,A,Q8XNB2,148478,d2nvpa1
2nvq,A,P04050,138634,d2nvqa1
2nvq,B,P08518,138635,d2nvqb1
2nvq,C,P16370,138636,d2nvqc1
2nvq,C,P16370,138637,d2nvqc2
2nvq,E,P20434,138638,d2nvqe1
2nvq,E,P20434,138639,d2nvqe2
2nvq,F,P20435,138640,d2nvqf1
2nvq,H,P20436,138641,d2nvqh1
2nvq,I,P27999,138642,d2nvqi1
2nvq,I,P27999,138643,d2nvqi2
2nvq,J,P22139,138644,d2nvqj1
2nvq,K,P38902,138645,d2nvqk1
2nvq,L,P40422,138646,d2nvql1
2nvt,A,P04050,138647,d2nvta1
2nvt,B,P08518,138648,d2nvtb1
2nvt,C,P16370,138649,d2nvtc1
2nvt,C,P16370,138650,d2nvtc2
2nvt,E,P20434,138651,d2nvte1
2nvt,E,P20434,138652,d2nvte2
2nvt,F,P20435,138653,d2nvtf1
2nvt,H,P20436,138654,d2nvth1
2nvt,I,P27999,138655,d2nvti1
2nvt,I,P27999,138656,d2nvti2
2nvt,J,P22139,138657,d2nvtj1
2nvt,K,P38902,138658,d2nvtk1
2nvt,L,P40422,138659,d2nvtl1
2nvu,A,Q13564,138660,d2nvua1
2nvu,B,Q8TBC4,138661,d2nvub1
2nvu,B,Q8TBC4,138662,d2nvub2
2nvu,C,P61081,145698,d2nvuc1
2nvu,I,Q15843,138663,d2nvui1
2nvu,J,Q15843,138664,d2nvuj1
2nvw,A,Q06433,138665,d2nvwa1
2nvw,A,Q06433,138666,d2nvwa2
2nvx,A,P04050,138667,d2nvxa1
2nvx,B,P08518,138668,d2nvxb1
2nvx,C,P16370,138669,d2nvxc1
2nvx,C,P16370,138670,d2nvxc2
2nvx,E,P20434,138671,d2nvxe1
2nvx,E,P20434,138672,d2nvxe2
2nvx,F,P20435,138673,d2nvxf1
2nvx,H,P20436,138674,d2nvxh1
2nvx,I,P27999,138675,d2nvxi1
2nvx,I,P27999,138676,d2nvxi2
2nvx,J,P22139,138677,d2nvxj1
2nvx,K,P38902,138678,d2nvxk1
2nvx,L,P40422,138679,d2nvxl1
2nvy,A,P04050,138680,d2nvya1
2nvy,B,P08518,138681,d2nvyb1
2nvy,C,P16370,138682,d2nvyc1
2nvy,C,P16370,138683,d2nvyc2
2nvy,E,P20434,138684,d2nvye1
2nvy,E,P20434,138685,d2nvye2
2nvy,F,P20435,138686,d2nvyf1
2nvy,H,P20436,138687,d2nvyh1
2nvy,I,P27999,138688,d2nvyi1
2nvy,I,P27999,138689,d2nvyi2
2nvy,J,P22139,138690,d2nvyj1
2nvy,K,P38902,138691,d2nvyk1
2nvy,L,P40422,138692,d2nvyl1
2nvz,A,P04050,138693,d2nvza1
2nvz,B,P08518,138694,d2nvzb1
2nvz,C,P16370,138695,d2nvzc1
2nvz,C,P16370,138696,d2nvzc2
2nvz,E,P20434,138697,d2nvze1
2nvz,E,P20434,138698,d2nvze2
2nvz,F,P20435,138699,d2nvzf1
2nvz,H,P20436,138700,d2nvzh1
2nvz,I,P27999,138701,d2nvzi1
2nvz,I,P27999,138702,d2nvzi2
2nvz,J,P22139,138703,d2nvzj1
2nvz,K,P38902,138704,d2nvzk1
2nvz,L,P40422,138705,d2nvzl1
2nw3,A,P01889,138706,d2nw3a1
2nw3,A,P01889,138707,d2nw3a2
2nw3,B,P61769,138708,d2nw3b1
2nw4,A,P15207,138709,d2nw4a1
2nw6,A,P22088,148479,d2nw6a1
2nw7,A,Q8PDA8,138710,d2nw7a1
2nw7,B,Q8PDA8,138711,d2nw7b1
2nw7,C,Q8PDA8,138712,d2nw7c1
2nw7,D,Q8PDA8,138713,d2nw7d1
2nw8,A,Q8PDA8,138714,d2nw8a1
2nw8,B,Q8PDA8,138715,d2nw8b1
2nw9,A,Q8PDA8,138716,d2nw9a1
2nw9,B,Q8PDA8,138717,d2nw9b1
2nwa,A,O34365,148480,d2nwaa1
2nwa,B,O34365,148481,d2nwab1
2nwa,C,O34365,148482,d2nwac1
2nwa,D,O34365,148483,d2nwad1
2nwa,E,O34365,148484,d2nwae1
2nwa,F,O34365,148485,d2nwaf1
2nwa,G,O34365,148486,d2nwag1
2nwa,H,O34365,148487,d2nwah1
2nwd,X,P61626,138718,d2nwdx1
2nwi,A,O28875,148488,d2nwia1
2nwi,B,O28875,148489,d2nwib1
2nwi,C,O28875,148490,d2nwic1
2nwi,D,O28875,148491,d2nwid1
2nwi,E,O28875,148492,d2nwie1
2nwi,F,O28875,148493,d2nwif1
2nwj,A,P24627,138719,d2nwja1
2nwt,A,O28071,148494,d2nwta1
2nwt,B,O28071,148495,d2nwtb1
2nwu,A,Q97Z89,148496,d2nwua1
2nwu,B,Q97Z89,148497,d2nwub1
2nwv,A,Q3M7V9,138720,d2nwva1
2nww,A,O59010,138721,d2nwwa1
2nww,B,O59010,138722,d2nwwb1
2nww,C,O59010,138723,d2nwwc1
2nwx,A,O59010,138724,d2nwxa1
2nwx,B,O59010,138725,d2nwxb1
2nwx,C,O59010,138726,d2nwxc1
2nx2,A,P50838,148498,d2nx2a1
2nx5,A,P01889,138727,d2nx5a1
2nx5,A,P01889,138728,d2nx5a2
2nx5,B,P61769,138729,d2nx5b1
2nx5,F,P01889,138730,d2nx5f1
2nx5,F,P01889,138731,d2nx5f2
2nx5,G,P61769,138732,d2nx5g1
2nx5,K,P01889,138733,d2nx5k1
2nx5,K,P01889,138734,d2nx5k2
2nx5,L,P61769,138735,d2nx5l1
2nx5,Q,P01889,138736,d2nx5q1
2nx5,Q,P01889,138737,d2nx5q2
2nx5,R,P61769,138738,d2nx5r1
2nxc,A,Q84BQ9,138739,d2nxca1
2nxe,A,Q84BQ9,138740,d2nxea1
2nxe,B,Q84BQ9,138741,d2nxeb1
2nxf,A,Q7T291,148499,d2nxfa1
2nxj,A,Q84BQ9,138742,d2nxja1
2nxj,B,Q84BQ9,138743,d2nxjb1
2nxn,A,Q84BQ9,138744,d2nxna1
2nxn,B,P36238,145699,d2nxnb1
2nxn,B,P36238,145700,d2nxnb2
2nxo,A,Q9L0T8,148500,d2nxoa1
2nxo,B,Q9L0T8,148501,d2nxob1
2nxo,C,Q9L0T8,148502,d2nxoc1
2nxo,D,Q9L0T8,148503,d2nxod1
2nxp,A,Q15542,148504,d2nxpa1
2nxp,B,Q15542,148505,d2nxpb1
2nxp,C,Q15542,148506,d2nxpc1
2nxp,D,Q15542,148507,d2nxpd1
2nxp,E,Q15542,148508,d2nxpe1
2nxp,F,Q15542,148509,d2nxpf1
2nxp,G,Q15542,148510,d2nxpg1
2nxp,H,Q15542,148511,d2nxph1
2nxy,A,Q49DS8,145701,d2nxya1
2nxy,B,P01730,138745,d2nxyb1
2nxy,B,P01730,138746,d2nxyb2
2nxy,C,Q6P5S8,138747,d2nxyc1
2nxy,C,Q6P5S8,138748,d2nxyc2
2nxy,D,Q6N095,138749,d2nxyd1
2nxy,D,Q6N095,138750,d2nxyd2
2nxz,A,P19551,145702,d2nxza1
2nxz,B,P01730,138751,d2nxzb1
2nxz,B,P01730,138752,d2nxzb2
2nxz,C,Q6P5S8,138753,d2nxzc1
2nxz,C,Q6P5S8,138754,d2nxzc2
2ny0,A,P19551,138757,d2ny0a1
2ny0,B,P01730,138758,d2ny0b1
2ny0,B,P01730,138759,d2ny0b2
2ny0,C,Q6P5S8,138760,d2ny0c1
2ny0,C,Q6P5S8,138761,d2ny0c2
2ny1,A,Q993A8,145703,d2ny1a1
2ny1,B,P01730,138764,d2ny1b1
2ny1,B,P01730,138765,d2ny1b2
2ny1,C,Q6P5S8,138766,d2ny1c1
2ny1,C,Q6P5S8,138767,d2ny1c2
2ny1,D,Q6N030,138768,d2ny1d1
2ny1,D,Q6N030,138769,d2ny1d2
2ny2,A,P19551,145704,d2ny2a1
2ny2,B,P01730,138770,d2ny2b1
2ny2,B,P01730,138771,d2ny2b2
2ny2,C,Q6P5S8,138772,d2ny2c1
2ny2,C,Q6P5S8,138773,d2ny2c2
2ny3,A,Q993A8,145705,d2ny3a1
2ny3,B,P01730,138776,d2ny3b1
2ny3,B,P01730,138777,d2ny3b2
2ny3,C,Q6P5S8,138778,d2ny3c1
2ny3,C,Q6P5S8,138779,d2ny3c2
2ny3,D,Q6N030,138780,d2ny3d1
2ny3,D,Q6N030,138781,d2ny3d2
2ny4,A,P19551,145706,d2ny4a1
2ny4,B,P01730,138782,d2ny4b1
2ny4,B,P01730,138783,d2ny4b2
2ny4,C,Q6P5S8,138784,d2ny4c1
2ny4,C,Q6P5S8,138785,d2ny4c2
2ny5,C,P01730,138788,d2ny5c1
2ny5,C,P01730,138789,d2ny5c2
2ny5,G,P19551,145707,d2ny5g1
2ny5,L,Q6P5S8,138792,d2ny5l1
2ny5,L,Q6P5S8,138793,d2ny5l2
2ny6,A,Q8Q7Z9,145708,d2ny6a1
2ny6,B,P01730,138794,d2ny6b1
2ny6,B,P01730,138795,d2ny6b2
2ny6,C,Q6P5S8,138796,d2ny6c1
2ny6,C,Q6P5S8,138797,d2ny6c2
2ny6,D,Q6N030,138798,d2ny6d1
2ny6,D,Q6N030,138799,d2ny6d2
2ny7,G,P04578,145709,d2ny7g1
2ny7,L,P01834,138802,d2ny7l1
2ny7,L,P01834,138803,d2ny7l2
2nyb,A,P0AGD3,138804,d2nyba1
2nyb,A,P0AGD3,138805,d2nyba2
2nyb,B,P0AGD3,138806,d2nybb1
2nyb,B,P0AGD3,138807,d2nybb2
2nyb,C,P0AGD3,138808,d2nybc1
2nyb,C,P0AGD3,138809,d2nybc2
2nyb,D,P0AGD3,138810,d2nybd1
2nyb,D,P0AGD3,138811,d2nybd2
2nyc,A,P12904,138812,d2nyca1
2nye,A,P12904,148512,d2nyea1
2nye,B,P12904,148513,d2nyeb1
2nyg,A,O32003,148514,d2nyga1
2nyg,C,O32003,148515,d2nygc1
2nyg,D,O32003,148516,d2nygd1
2nyh,A,Q13JM0,138813,d2nyha1
2nyh,B,Q13JM0,138814,d2nyhb1
2nyl,A,P30153,138815,d2nyla1
2nyl,B,Q13362,138816,d2nylb1
2nyl,C,P67775,138817,d2nylc1
2nyl,D,P30153,138818,d2nyld1
2nyl,E,Q13362,138819,d2nyle1
2nyl,F,P67775,138820,d2nylf1
2nym,A,P30153,138821,d2nyma1
2nym,B,Q13362,138822,d2nymb1
2nym,C,P67775,138823,d2nymc1
2nym,D,P30153,138824,d2nymd1
2nym,E,Q13362,138825,d2nyme1
